Date,Campaign,Spend,Clicks,Impressions,Conversions
2024-06-21,Search_Brand,446.43,374,10404,10
2024-06-21,Search_Generic,484.68,407,11295,11
2024-06-21,PerformanceMax_Revenue,506.73,425,11809,12
2024-06-22,Search_Brand,441.71,370,10618,10
2024-06-22,Search_Generic,388.08,325,9328,9
2024-06-22,PerformanceMax_Revenue,473.32,396,11377,11
2024-06-23,Search_Brand,523.03,439,12053,11
2024-06-23,Search_Generic,459.72,385,10594,10
2024-06-23,PerformanceMax_Revenue,531.93,446,12258,12
2024-06-24,Search_Brand,748.0,595,16892,15
2024-06-24,Search_Generic,434.83,345,9819,8
2024-06-24,PerformanceMax_Revenue,793.63,631,17922,16
2024-06-25,Search_Brand,500.1,406,13051,10
2024-06-25,Search_Generic,665.75,541,17375,13
2024-06-25,PerformanceMax_Revenue,594.65,483,15519,12
2024-06-26,Search_Brand,762.69,724,19059,20
2024-06-26,Search_Generic,771.72,732,19284,21
2024-06-26,PerformanceMax_Revenue,960.39,911,23999,26
2024-06-27,Search_Brand,504.63,409,12207,12
2024-06-27,Search_Generic,617.65,500,14942,15
2024-06-27,PerformanceMax_Revenue,590.58,478,14287,14
2024-06-28,Search_Brand,504.82,417,13757,10
2024-06-28,Search_Generic,528.38,436,14399,11
2024-06-28,PerformanceMax_Revenue,800.64,661,21819,17
2024-06-29,Search_Brand,422.69,352,10453,10
2024-06-29,Search_Generic,651.32,543,16107,15
2024-06-29,PerformanceMax_Revenue,498.96,416,12339,11
2024-06-30,Search_Brand,448.27,379,9609,8
2024-06-30,Search_Generic,478.11,404,10249,9
2024-06-30,PerformanceMax_Revenue,473.85,401,10158,9
2024-07-01,Search_Brand,346.17,275,7333,7
2024-07-01,Search_Generic,465.79,370,9867,9
2024-07-01,PerformanceMax_Revenue,476.19,378,10088,9
2024-07-02,Search_Brand,542.5,434,12801,11
2024-07-02,Search_Generic,749.26,600,17681,16
2024-07-02,PerformanceMax_Revenue,956.41,766,22569,21
2024-07-03,Search_Brand,541.18,465,13720,12
2024-07-03,Search_Generic,530.55,456,13450,11
2024-07-03,PerformanceMax_Revenue,671.88,578,17033,15
2024-07-04,Search_Brand,481.87,394,11598,10
2024-07-04,Search_Generic,539.52,441,12986,11
2024-07-04,PerformanceMax_Revenue,888.07,727,21375,18
2024-07-05,Search_Brand,459.29,398,9672,10
2024-07-05,Search_Generic,602.18,522,12682,13
2024-07-05,PerformanceMax_Revenue,551.06,478,11605,12
2024-07-06,Search_Brand,521.27,460,12749,13
2024-07-06,Search_Generic,391.36,345,9571,9
2024-07-06,PerformanceMax_Revenue,464.88,410,11369,11
2024-07-07,Search_Brand,373.16,319,8793,8
2024-07-07,Search_Generic,426.9,365,10060,9
2024-07-07,PerformanceMax_Revenue,468.09,400,11031,10
2024-07-08,Search_Brand,404.59,325,8536,7
2024-07-08,Search_Generic,482.38,387,10178,8
2024-07-08,PerformanceMax_Revenue,499.89,401,10547,9
2024-07-09,Search_Brand,491.76,394,11032,9
2024-07-09,Search_Generic,533.88,427,11977,9
2024-07-09,PerformanceMax_Revenue,572.36,458,12841,10
2024-07-10,Search_Brand,751.84,613,17921,16
2024-07-10,Search_Generic,879.67,717,20968,18
2024-07-10,PerformanceMax_Revenue,776.06,633,18498,16
2024-07-11,Search_Brand,446.14,360,10481,10
2024-07-11,Search_Generic,643.13,519,15109,14
2024-07-11,PerformanceMax_Revenue,751.01,607,17644,17
2024-07-12,Search_Brand,368.11,300,8632,6
2024-07-12,Search_Generic,327.01,266,7668,5
2024-07-12,PerformanceMax_Revenue,442.11,360,10367,7
2024-07-13,Search_Brand,356.99,305,8756,8
2024-07-13,Search_Generic,369.34,316,9059,8
2024-07-13,PerformanceMax_Revenue,528.5,452,12963,12
2024-07-14,Search_Brand,412.57,337,9077,8
2024-07-14,Search_Generic,443.24,362,9752,9
2024-07-14,PerformanceMax_Revenue,606.97,496,13355,13
2024-07-15,Search_Brand,424.8,342,9738,10
2024-07-15,Search_Generic,448.28,361,10276,11
2024-07-15,PerformanceMax_Revenue,486.8,392,11159,12
2024-07-16,Search_Brand,618.15,499,13417,13
2024-07-16,Search_Generic,597.68,482,12973,13
2024-07-16,PerformanceMax_Revenue,825.76,666,17924,18
2024-07-17,Search_Brand,732.33,581,16718,16
2024-07-17,Search_Generic,472.23,374,10780,10
2024-07-17,PerformanceMax_Revenue,776.34,616,17723,17
2024-07-18,Search_Brand,588.32,476,13513,13
2024-07-18,Search_Generic,505.73,409,11616,11
2024-07-18,PerformanceMax_Revenue,557.04,450,12794,12
2024-07-19,Search_Brand,574.56,471,16264,11
2024-07-19,Search_Generic,596.7,489,16890,11
2024-07-19,PerformanceMax_Revenue,520.26,427,14727,9
2024-07-20,Search_Brand,400.87,319,8468,9
2024-07-20,Search_Generic,418.44,333,8839,9
2024-07-20,PerformanceMax_Revenue,671.74,535,14191,15
2024-07-21,Search_Brand,460.83,384,10661,10
2024-07-21,Search_Generic,595.38,496,13773,13
2024-07-21,PerformanceMax_Revenue,599.45,499,13867,14
2024-07-22,Search_Brand,480.12,415,10930,11
2024-07-22,Search_Generic,506.66,438,11534,12
2024-07-22,PerformanceMax_Revenue,692.52,599,15766,17
2024-07-23,Search_Brand,524.49,439,16712,15
2024-07-23,Search_Generic,407.04,341,12970,12
2024-07-23,PerformanceMax_Revenue,580.69,486,18503,17
2024-07-24,Search_Brand,587.36,504,12237,11
2024-07-24,Search_Generic,461.59,396,9617,9
2024-07-24,PerformanceMax_Revenue,607.07,521,12648,12
2024-07-25,Search_Brand,511.45,438,12675,13
2024-07-25,Search_Generic,633.78,543,15707,16
2024-07-25,PerformanceMax_Revenue,611.36,523,15151,16
2024-07-26,Search_Brand,428.71,359,9376,9
2024-07-26,Search_Generic,403.53,338,8825,9
2024-07-26,PerformanceMax_Revenue,659.48,552,14423,15
2024-07-27,Search_Brand,396.13,341,10707,9
2024-07-27,Search_Generic,399.37,344,10795,9
2024-07-27,PerformanceMax_Revenue,502.84,433,13591,12
2024-07-28,Search_Brand,547.81,462,12548,12
2024-07-28,Search_Generic,586.97,495,13445,13
2024-07-28,PerformanceMax_Revenue,928.86,783,21276,21
2024-07-29,Search_Brand,598.43,541,16996,14
2024-07-29,Search_Generic,471.1,426,13379,11
2024-07-29,PerformanceMax_Revenue,639.83,578,18172,15
2024-07-30,Search_Brand,520.21,429,12969,11
2024-07-30,Search_Generic,864.62,714,21556,19
2024-07-30,PerformanceMax_Revenue,723.38,597,18035,15
2024-07-31,Search_Brand,587.1,489,12006,13
2024-07-31,Search_Generic,568.34,473,11622,13
2024-07-31,PerformanceMax_Revenue,709.07,590,14501,16
2024-08-01,Search_Brand,561.33,484,14061,11
2024-08-01,Search_Generic,717.78,619,17980,15
2024-08-01,PerformanceMax_Revenue,621.44,535,15567,13
2024-08-02,Search_Brand,439.75,356,10002,10
2024-08-02,Search_Generic,498.2,404,11331,11
2024-08-02,PerformanceMax_Revenue,610.92,495,13895,14
2024-08-03,Search_Brand,399.89,320,8522,8
2024-08-03,Search_Generic,628.23,503,13389,13
2024-08-03,PerformanceMax_Revenue,550.48,441,11732,11
2024-08-04,Search_Brand,369.02,329,9030,8
2024-08-04,Search_Generic,398.56,355,9753,9
2024-08-04,PerformanceMax_Revenue,644.34,575,15768,14
2024-08-05,Search_Brand,391.16,336,9490,8
2024-08-05,Search_Generic,462.49,397,11220,10
2024-08-05,PerformanceMax_Revenue,517.13,444,12546,11
2024-08-06,Search_Brand,504.61,434,12031,13
2024-08-06,Search_Generic,563.55,484,13436,14
2024-08-06,PerformanceMax_Revenue,711.49,612,16963,18
2024-08-07,Search_Brand,492.64,427,10118,11
2024-08-07,Search_Generic,811.06,703,16659,18
2024-08-07,PerformanceMax_Revenue,662.6,574,13609,15
2024-08-08,Search_Brand,561.78,452,12991,12
2024-08-08,Search_Generic,761.06,612,17599,17
2024-08-08,PerformanceMax_Revenue,808.08,650,18686,18
2024-08-09,Search_Brand,286.4,240,6753,6
2024-08-09,Search_Generic,346.84,291,8178,7
2024-08-09,PerformanceMax_Revenue,452.93,380,10680,10
2024-08-10,Search_Brand,613.3,516,13538,15
2024-08-10,Search_Generic,390.11,328,8611,9
2024-08-10,PerformanceMax_Revenue,539.23,454,11903,13
2024-08-11,Search_Brand,382.01,347,9061,9
2024-08-11,Search_Generic,382.73,347,9078,9
2024-08-11,PerformanceMax_Revenue,372.44,338,8834,9
2024-08-12,Search_Brand,473.97,384,9971,12
2024-08-12,Search_Generic,558.21,452,11743,14
2024-08-12,PerformanceMax_Revenue,649.26,526,13658,16
2024-08-13,Search_Brand,681.52,598,16220,16
2024-08-13,Search_Generic,527.66,463,12558,12
2024-08-13,PerformanceMax_Revenue,812.02,713,19326,19
2024-08-14,Search_Brand,515.16,428,13560,12
2024-08-14,Search_Generic,719.76,598,18946,17
2024-08-14,PerformanceMax_Revenue,805.67,669,21208,19
2024-08-15,Search_Brand,374.01,307,7716,8
2024-08-15,Search_Generic,492.85,405,10168,11
2024-08-15,PerformanceMax_Revenue,649.32,534,13396,14
2024-08-16,Search_Brand,351.15,276,8770,8
2024-08-16,Search_Generic,436.1,343,10891,10
2024-08-16,PerformanceMax_Revenue,497.56,392,12426,11
2024-08-17,Search_Brand,411.03,362,10081,9
2024-08-17,Search_Generic,539.87,475,13242,12
2024-08-17,PerformanceMax_Revenue,752.71,662,18462,17
2024-08-18,Search_Brand,337.34,321,9820,9
2024-08-18,Search_Generic,370.23,352,10777,10
2024-08-18,PerformanceMax_Revenue,450.96,429,13127,12
2024-08-19,Search_Brand,513.45,424,12192,11
2024-08-19,Search_Generic,569.12,470,13514,12
2024-08-19,PerformanceMax_Revenue,770.82,637,18304,17
2024-08-20,Search_Brand,595.83,461,12829,12
2024-08-20,Search_Generic,493.89,382,10633,10
2024-08-20,PerformanceMax_Revenue,618.15,478,13309,13
2024-08-21,Search_Brand,543.43,430,11973,12
2024-08-21,Search_Generic,455.6,361,10038,10
2024-08-21,PerformanceMax_Revenue,708.51,561,15610,15
2024-08-22,Search_Brand,567.91,468,12932,13
2024-08-22,Search_Generic,639.86,528,14570,15
2024-08-22,PerformanceMax_Revenue,896.04,739,20404,21
2024-08-23,Search_Brand,474.84,403,10132,11
2024-08-23,Search_Generic,443.75,377,9469,10
2024-08-23,PerformanceMax_Revenue,694.93,590,14829,16
2024-08-24,Search_Brand,298.13,240,6605,6
2024-08-24,Search_Generic,423.42,341,9381,9
2024-08-24,PerformanceMax_Revenue,343.96,277,7620,7
2024-08-25,Search_Brand,412.12,357,10443,11
2024-08-25,Search_Generic,461.43,400,11692,12
2024-08-25,PerformanceMax_Revenue,557.22,483,14120,15
2024-08-26,Search_Brand,452.05,369,9744,10
2024-08-26,Search_Generic,379.57,310,8181,9
2024-08-26,PerformanceMax_Revenue,586.33,478,12638,14
2024-08-27,Search_Brand,697.82,569,14764,16
2024-08-27,Search_Generic,744.03,607,15741,17
2024-08-27,PerformanceMax_Revenue,927.88,757,19631,22
2024-08-28,Search_Brand,455.89,363,11613,9
2024-08-28,Search_Generic,477.82,381,12172,10
2024-08-28,PerformanceMax_Revenue,573.41,457,14607,12
2024-08-29,Search_Brand,568.17,424,11537,10
2024-08-29,Search_Generic,458.47,342,9309,8
2024-08-29,PerformanceMax_Revenue,627.87,469,12749,12
2024-08-30,Search_Brand,585.76,480,12937,14
2024-08-30,Search_Generic,455.28,373,10055,11
2024-08-30,PerformanceMax_Revenue,735.01,602,16233,17
2024-08-31,Search_Brand,408.44,347,10188,10
2024-08-31,Search_Generic,398.97,339,9952,9
2024-08-31,PerformanceMax_Revenue,513.05,436,12797,12
2024-09-01,Search_Brand,340.13,283,7244,8
2024-09-01,Search_Generic,362.48,302,7720,9
2024-09-01,PerformanceMax_Revenue,445.44,371,9487,11
2024-09-02,Search_Brand,486.49,437,12665,11
2024-09-02,Search_Generic,642.81,578,16735,15
2024-09-02,PerformanceMax_Revenue,573.7,516,14936,13
2024-09-03,Search_Brand,745.53,639,18074,17
2024-09-03,Search_Generic,512.16,439,12416,11
2024-09-03,PerformanceMax_Revenue,636.88,546,15440,14
2024-09-04,Search_Brand,456.6,387,11226,9
2024-09-04,Search_Generic,436.54,370,10733,8
2024-09-04,PerformanceMax_Revenue,623.05,528,15318,12
2024-09-05,Search_Brand,623.9,531,15158,14
2024-09-05,Search_Generic,554.1,471,13462,12
2024-09-05,PerformanceMax_Revenue,839.98,715,20408,19
2024-09-06,Search_Brand,505.07,418,13185,12
2024-09-06,Search_Generic,540.96,447,14122,13
2024-09-06,PerformanceMax_Revenue,627.98,519,16393,15
2024-09-07,Search_Brand,323.37,278,9093,7
2024-09-07,Search_Generic,360.96,311,10150,8
2024-09-07,PerformanceMax_Revenue,416.79,359,11720,9
2024-09-08,Search_Brand,476.02,378,9521,10
2024-09-08,Search_Generic,596.5,474,11931,13
2024-09-08,PerformanceMax_Revenue,601.5,478,12031,13
2024-09-09,Search_Brand,522.55,435,13409,11
2024-09-09,Search_Generic,539.64,449,13848,12
2024-09-09,PerformanceMax_Revenue,913.88,761,23452,20
2024-09-10,Search_Brand,555.89,463,14465,13
2024-09-10,Search_Generic,564.39,470,14687,13
2024-09-10,PerformanceMax_Revenue,741.99,618,19308,17
2024-09-11,Search_Brand,608.2,513,17998,12
2024-09-11,Search_Generic,525.13,443,15539,11
2024-09-11,PerformanceMax_Revenue,582.91,492,17249,12
2024-09-12,Search_Brand,594.99,492,14889,13
2024-09-12,Search_Generic,421.02,348,10535,9
2024-09-12,PerformanceMax_Revenue,592.96,490,14838,13
2024-09-13,Search_Brand,715.13,575,18557,12
2024-09-13,Search_Generic,594.2,478,15419,10
2024-09-13,PerformanceMax_Revenue,596.87,480,15488,10
2024-09-14,Search_Brand,336.71,290,7287,7
2024-09-14,Search_Generic,317.59,274,6873,7
2024-09-14,PerformanceMax_Revenue,436.44,377,9445,10
2024-09-15,Search_Brand,481.3,412,10838,10
2024-09-15,Search_Generic,633.76,542,14271,13
2024-09-15,PerformanceMax_Revenue,598.94,512,13487,12
2024-09-16,Search_Brand,662.56,558,16971,16
2024-09-16,Search_Generic,618.06,521,15831,15
2024-09-16,PerformanceMax_Revenue,667.38,563,17094,16
2024-09-17,Search_Brand,562.93,496,11899,14
2024-09-17,Search_Generic,509.98,450,10779,13
2024-09-17,PerformanceMax_Revenue,567.79,501,12001,14
2024-09-18,Search_Brand,517.25,446,11755,12
2024-09-18,Search_Generic,774.58,668,17604,19
2024-09-18,PerformanceMax_Revenue,821.89,708,18679,20
2024-09-19,Search_Brand,252.0,214,6294,6
2024-09-19,Search_Generic,251.95,214,6292,6
2024-09-19,PerformanceMax_Revenue,454.37,386,11348,11
2024-09-20,Search_Brand,572.94,460,16741,11
2024-09-20,Search_Generic,422.28,339,12338,8
2024-09-20,PerformanceMax_Revenue,608.1,488,17768,12
2024-09-21,Search_Brand,589.78,485,11602,15
2024-09-21,Search_Generic,463.91,382,9126,11
2024-09-21,PerformanceMax_Revenue,500.63,412,9848,12
2024-09-22,Search_Brand,469.3,387,12578,11
2024-09-22,Search_Generic,338.23,279,9065,8
2024-09-22,PerformanceMax_Revenue,465.01,384,12463,11
2024-09-23,Search_Brand,601.07,483,16086,13
2024-09-23,Search_Generic,759.0,610,20312,16
2024-09-23,PerformanceMax_Revenue,804.91,647,21541,17
2024-09-24,Search_Brand,401.95,336,8845,9
2024-09-24,Search_Generic,532.26,445,11713,13
2024-09-24,PerformanceMax_Revenue,492.98,413,10849,12
2024-09-25,Search_Brand,531.98,435,10301,11
2024-09-25,Search_Generic,701.55,574,13584,14
2024-09-25,PerformanceMax_Revenue,840.53,688,16275,17
2024-09-26,Search_Brand,463.08,387,9896,10
2024-09-26,Search_Generic,648.11,542,13850,14
2024-09-26,PerformanceMax_Revenue,814.0,681,17395,17
2024-09-27,Search_Brand,564.79,465,12686,12
2024-09-27,Search_Generic,659.38,543,14811,14
2024-09-27,PerformanceMax_Revenue,629.27,518,14135,13
2024-09-28,Search_Brand,387.8,331,9002,8
2024-09-28,Search_Generic,378.6,323,8788,8
2024-09-28,PerformanceMax_Revenue,378.54,323,8787,8
2024-09-29,Search_Brand,448.77,416,11078,10
2024-09-29,Search_Generic,485.57,450,11986,11
2024-09-29,PerformanceMax_Revenue,658.66,610,16259,15
2024-09-30,Search_Brand,430.21,360,9667,10
2024-09-30,Search_Generic,498.11,417,11193,12
2024-09-30,PerformanceMax_Revenue,546.43,457,12279,13
2024-10-01,Search_Brand,439.81,345,9646,9
2024-10-01,Search_Generic,421.58,331,9246,8
2024-10-01,PerformanceMax_Revenue,644.52,506,14136,13
2024-10-02,Search_Brand,645.9,517,14667,14
2024-10-02,Search_Generic,731.74,586,16617,16
2024-10-02,PerformanceMax_Revenue,722.31,579,16402,16
2024-10-03,Search_Brand,551.23,441,12683,11
2024-10-03,Search_Generic,507.39,406,11674,10
2024-10-03,PerformanceMax_Revenue,678.62,543,15614,14
2024-10-04,Search_Brand,423.72,335,10256,8
2024-10-04,Search_Generic,499.0,395,12078,9
2024-10-04,PerformanceMax_Revenue,484.37,383,11724,9
2024-10-05,Search_Brand,600.49,498,14591,13
2024-10-05,Search_Generic,409.14,339,9941,9
2024-10-05,PerformanceMax_Revenue,667.08,553,16209,15
2024-10-06,Search_Brand,361.46,298,9984,7
2024-10-06,Search_Generic,430.25,355,11884,8
2024-10-06,PerformanceMax_Revenue,520.36,430,14374,10
2024-10-07,Search_Brand,461.18,394,11360,10
2024-10-07,Search_Generic,642.35,549,15823,15
2024-10-07,PerformanceMax_Revenue,634.46,542,15628,14
2024-10-08,Search_Brand,532.08,449,14021,11
2024-10-08,Search_Generic,631.62,533,16644,13
2024-10-08,PerformanceMax_Revenue,840.03,709,22136,17
2024-10-09,Search_Brand,688.94,559,17654,17
2024-10-09,Search_Generic,574.7,466,14727,14
2024-10-09,PerformanceMax_Revenue,1077.63,875,27614,27
2024-10-10,Search_Brand,567.36,450,12664,13
2024-10-10,Search_Generic,408.18,323,9111,9
2024-10-10,PerformanceMax_Revenue,492.66,390,10997,11
2024-10-11,Search_Brand,494.78,414,10585,11
2024-10-11,Search_Generic,789.19,661,16883,18
2024-10-11,PerformanceMax_Revenue,663.05,555,14184,15
2024-10-12,Search_Brand,286.72,243,6448,7
2024-10-12,Search_Generic,337.25,286,7584,8
2024-10-12,PerformanceMax_Revenue,472.77,401,10632,12
2024-10-13,Search_Brand,435.23,362,11967,9
2024-10-13,Search_Generic,368.75,307,10139,7
2024-10-13,PerformanceMax_Revenue,598.84,498,16466,12
2024-10-14,Search_Brand,477.25,387,12106,11
2024-10-14,Search_Generic,503.54,409,12773,11
2024-10-14,PerformanceMax_Revenue,621.9,505,15775,14
2024-10-15,Search_Brand,672.72,596,15764,16
2024-10-15,Search_Generic,494.2,438,11581,12
2024-10-15,PerformanceMax_Revenue,767.96,680,17996,19
2024-10-16,Search_Brand,590.28,543,16962,15
2024-10-16,Search_Generic,503.08,463,14456,13
2024-10-16,PerformanceMax_Revenue,584.49,538,16795,15
2024-10-17,Search_Brand,467.23,398,11602,12
2024-10-17,Search_Generic,544.89,464,13530,14
2024-10-17,PerformanceMax_Revenue,733.63,625,18217,18
2024-10-18,Search_Brand,504.66,442,12083,12
2024-10-18,Search_Generic,564.81,495,13523,14
2024-10-18,PerformanceMax_Revenue,506.93,444,12137,12
2024-10-19,Search_Brand,390.06,332,10344,9
2024-10-19,Search_Generic,349.86,297,9278,8
2024-10-19,PerformanceMax_Revenue,486.08,413,12890,11
2024-10-20,Search_Brand,456.25,382,10831,9
2024-10-20,Search_Generic,429.19,359,10189,8
2024-10-20,PerformanceMax_Revenue,617.59,517,14662,12
2024-10-21,Search_Brand,567.66,481,15545,12
2024-10-21,Search_Generic,458.98,389,12569,9
2024-10-21,PerformanceMax_Revenue,588.58,499,16117,12
2024-10-22,Search_Brand,708.38,556,16761,15
2024-10-22,Search_Generic,490.39,385,11603,10
2024-10-22,PerformanceMax_Revenue,628.22,493,14864,13
2024-10-23,Search_Brand,610.37,501,13951,14
2024-10-23,Search_Generic,598.98,492,13691,13
2024-10-23,PerformanceMax_Revenue,743.75,611,17000,17
2024-10-24,Search_Brand,532.54,438,14502,11
2024-10-24,Search_Generic,792.22,652,21574,16
2024-10-24,PerformanceMax_Revenue,633.42,521,17249,13
2024-10-25,Search_Brand,568.09,461,12698,14
2024-10-25,Search_Generic,600.53,487,13423,15
2024-10-25,PerformanceMax_Revenue,585.04,474,13077,15
2024-10-26,Search_Brand,439.47,384,10995,11
2024-10-26,Search_Generic,485.8,424,12154,13
2024-10-26,PerformanceMax_Revenue,742.6,649,18579,20
2024-10-27,Search_Brand,386.03,308,8404,8
2024-10-27,Search_Generic,465.25,371,10129,10
2024-10-27,PerformanceMax_Revenue,544.4,434,11853,12
2024-10-28,Search_Brand,595.02,497,13934,13
2024-10-28,Search_Generic,395.32,330,9257,9
2024-10-28,PerformanceMax_Revenue,682.42,570,15981,15
2024-10-29,Search_Brand,680.2,551,14100,15
2024-10-29,Search_Generic,553.8,448,11480,12
2024-10-29,PerformanceMax_Revenue,867.82,703,17989,19
2024-10-30,Search_Brand,839.2,731,20686,18
2024-10-30,Search_Generic,594.09,518,14644,13
2024-10-30,PerformanceMax_Revenue,702.46,612,17316,15
2024-10-31,Search_Brand,735.45,655,19434,18
2024-10-31,Search_Generic,627.86,559,16591,15
2024-10-31,PerformanceMax_Revenue,658.04,586,17388,16
2024-11-01,Search_Brand,816.11,657,18585,18
2024-11-01,Search_Generic,604.92,487,13776,13
2024-11-01,PerformanceMax_Revenue,1112.25,895,25330,25
2024-11-02,Search_Brand,716.65,587,16051,14
2024-11-02,Search_Generic,669.31,549,14991,13
2024-11-02,PerformanceMax_Revenue,778.88,639,17445,16
2024-11-03,Search_Brand,544.35,471,13407,13
2024-11-03,Search_Generic,769.89,666,18962,18
2024-11-03,PerformanceMax_Revenue,665.33,575,16386,16
2024-11-04,Search_Brand,636.39,550,15665,15
2024-11-04,Search_Generic,1009.17,872,24841,24
2024-11-04,PerformanceMax_Revenue,1008.34,871,24820,24
2024-11-05,Search_Brand,695.77,553,16836,13
2024-11-05,Search_Generic,717.33,570,17357,13
2024-11-05,PerformanceMax_Revenue,1030.99,820,24947,19
2024-11-06,Search_Brand,959.7,841,25479,22
2024-11-06,Search_Generic,726.86,637,19298,16
2024-11-06,PerformanceMax_Revenue,1204.35,1055,31975,27
2024-11-07,Search_Brand,945.1,737,23937,19
2024-11-07,Search_Generic,856.78,668,21700,17
2024-11-07,PerformanceMax_Revenue,1460.53,1139,36992,30
2024-11-08,Search_Brand,813.25,704,17491,22
2024-11-08,Search_Generic,688.98,596,14818,18
2024-11-08,PerformanceMax_Revenue,837.62,725,18015,22
2024-11-09,Search_Brand,636.46,516,16516,14
2024-11-09,Search_Generic,718.58,583,18647,16
2024-11-09,PerformanceMax_Revenue,852.95,692,22134,20
2024-11-10,Search_Brand,857.67,724,22005,18
2024-11-10,Search_Generic,1014.6,857,26032,21
2024-11-10,PerformanceMax_Revenue,981.02,828,25170,20
2024-11-11,Search_Brand,638.65,519,15802,14
2024-11-11,Search_Generic,919.7,747,22756,21
2024-11-11,PerformanceMax_Revenue,825.52,670,20426,19
2024-11-12,Search_Brand,814.53,694,18427,17
2024-11-12,Search_Generic,717.4,611,16229,15
2024-11-12,PerformanceMax_Revenue,1289.39,1099,29170,26
2024-11-13,Search_Brand,967.3,811,23779,24
2024-11-13,Search_Generic,658.94,552,16198,16
2024-11-13,PerformanceMax_Revenue,1083.61,908,26638,27
2024-11-14,Search_Brand,773.07,642,16593,17
2024-11-14,Search_Generic,888.56,738,19072,19
2024-11-14,PerformanceMax_Revenue,924.11,768,19835,20
2024-11-15,Search_Brand,797.04,693,21013,19
2024-11-15,Search_Generic,562.63,489,14832,13
2024-11-15,PerformanceMax_Revenue,953.64,829,25141,23
2024-11-16,Search_Brand,728.38,588,16420,17
2024-11-16,Search_Generic,566.67,457,12774,13
2024-11-16,PerformanceMax_Revenue,795.71,642,17938,19
2024-11-17,Search_Brand,600.62,511,15738,12
2024-11-17,Search_Generic,690.83,588,18101,14
2024-11-17,PerformanceMax_Revenue,794.31,676,20813,17
2024-11-18,Search_Brand,560.58,471,11379,11
2024-11-18,Search_Generic,749.64,630,15217,15
2024-11-18,PerformanceMax_Revenue,930.14,782,18881,19
2024-11-19,Search_Brand,1057.52,919,29242,24
2024-11-19,Search_Generic,982.33,853,27163,22
2024-11-19,PerformanceMax_Revenue,1452.96,1263,40177,33
2024-11-20,Search_Brand,813.61,758,21121,22
2024-11-20,Search_Generic,897.33,836,23294,25
2024-11-20,PerformanceMax_Revenue,1220.3,1138,31678,34
2024-11-21,Search_Brand,735.23,617,16730,15
2024-11-21,Search_Generic,965.94,811,21980,20
2024-11-21,PerformanceMax_Revenue,1048.77,880,23865,21
2024-11-22,Search_Brand,1196.93,906,25001,20
2024-11-22,Search_Generic,835.57,632,17453,14
2024-11-22,PerformanceMax_Revenue,1174.77,889,24538,19
2024-11-23,Search_Brand,985.5,794,23079,21
2024-11-23,Search_Generic,734.9,592,17210,16
2024-11-23,PerformanceMax_Revenue,1058.99,854,24800,23
2024-11-24,Search_Brand,700.47,584,16878,16
2024-11-24,Search_Generic,851.73,710,20523,20
2024-11-24,PerformanceMax_Revenue,978.02,815,23566,23
2024-11-25,Search_Brand,1260.53,1061,30224,32
2024-11-25,Search_Generic,883.35,744,21180,22
2024-11-25,PerformanceMax_Revenue,1656.94,1395,39729,42
2024-11-26,Search_Brand,1003.42,835,24165,22
2024-11-26,Search_Generic,891.79,742,21477,19
2024-11-26,PerformanceMax_Revenue,1214.12,1010,29239,27
2024-11-27,Search_Brand,1010.49,823,21723,22
2024-11-27,Search_Generic,915.61,745,19683,20
2024-11-27,PerformanceMax_Revenue,1308.99,1066,28139,28
2024-11-28,Search_Brand,826.18,723,17389,21
2024-11-28,Search_Generic,1009.54,884,21248,26
2024-11-28,PerformanceMax_Revenue,1292.93,1132,27213,33
2024-11-29,Search_Brand,613.0,487,14642,11
2024-11-29,Search_Generic,660.18,525,15769,12
2024-11-29,PerformanceMax_Revenue,854.5,680,20410,16
2024-11-30,Search_Brand,1058.8,856,27733,23
2024-11-30,Search_Generic,850.88,688,22287,18
2024-11-30,PerformanceMax_Revenue,990.58,801,25946,21
2024-12-01,Search_Brand,721.1,583,16788,16
2024-12-01,Search_Generic,564.17,456,13135,12
2024-12-01,PerformanceMax_Revenue,926.48,749,21570,21
2024-12-02,Search_Brand,899.63,735,17217,20
2024-12-02,Search_Generic,700.13,572,13399,16
2024-12-02,PerformanceMax_Revenue,732.04,598,14009,17
2024-12-03,Search_Brand,784.17,652,20031,17
2024-12-03,Search_Generic,1019.76,848,26049,22
2024-12-03,PerformanceMax_Revenue,897.98,747,22938,19
2024-12-04,Search_Brand,848.34,687,17220,19
2024-12-04,Search_Generic,744.56,603,15114,16
2024-12-04,PerformanceMax_Revenue,1175.55,952,23862,26
2024-12-05,Search_Brand,1039.94,845,21121,19
2024-12-05,Search_Generic,970.69,789,19714,18
2024-12-05,PerformanceMax_Revenue,801.75,651,16283,14
2024-12-06,Search_Brand,575.2,486,14590,12
2024-12-06,Search_Generic,726.69,614,18433,16
2024-12-06,PerformanceMax_Revenue,697.47,589,17692,15
2024-12-07,Search_Brand,659.29,562,15333,15
2024-12-07,Search_Generic,535.87,457,12463,12
2024-12-07,PerformanceMax_Revenue,745.25,636,17332,18
2024-12-08,Search_Brand,550.48,456,11450,11
2024-12-08,Search_Generic,632.54,524,13157,13
2024-12-08,PerformanceMax_Revenue,913.63,757,19003,19
2024-12-09,Search_Brand,592.72,463,13701,12
2024-12-09,Search_Generic,828.03,648,19141,17
2024-12-09,PerformanceMax_Revenue,1091.07,854,25221,23
